year,ISO_code,countries,region,pf_rol_procedural,pf_rol_civil,pf_rol_crimil,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
2016,KOR,"Korea, South",East Asia,7.939076309,7.403501645,6.971970772,7.438182909,9.719554326,10,10,7.5,10,10,9.5,10,7.5,10,10,10,9.166666667,9.462073664,10,5,10,8.333333333,,,10,9.126666667,8.933333333,9.353333333,10,10,,,7.5,,,10,,,10,9.5,10,10,6.333333333,6.5,10,10,10,8.976190476,7,10,10,10,10,10,10,10,9.25,8.766349858,26,4.770588235,7.035129654,10,6,5,5.5,6.826429472,4.656666517,4.433333278,6.560833453,6.666666667,8.333333333,7.507404125,8.219626884,7.120833397,6.322499912,0.923076923,6.391153586,8.909139487,9.721390509,9.806,10,9.609132499,9.566666667,7.22,0,5.595555556,5.362037023,9.589943005,7.475990014,10,5.465000073,6.153846154,10,7.206282075,7.569456911,8,9.949726534,10,9.316575511,5.566666667,4.18750008,6.660463015,10,2.517253846,0,4.821980601,3.52340897,9.777777778,9.718568673,4.641723434,9.992036902,7.892646624,7.591027064,7.243194392,7.53,35,8.148174929,27,1
2016,KWT,Kuwait,Middle East & North Africa,,,,5.222398432,9.260431751,10,10,7.5,9.917747952,9.950648771,9.473679345,10,7.5,0,0,0,5.833333333,8.189148143,10,0,5,5,,,2.5,8.06,3.377777778,4.645925926,7.5,7.5,,,0,,,2.5,,,2.5,4,10,10,3,4.25,10,7.5,7.5,7.464285714,,0,0,0,0,10,5,0,1.666666667,5.630574474,133,1.052941176,6.896331062,7,10,10,10,6.23731806,6.028138002,4.866457978,6.03773435,8.333333333,6.666666667,5.068858974,9.174171069,6.659853458,6.743341287,0.487179487,4.922444725,9.357262497,4.649800401,9.362,10,8.342265724,9.38,9.06,7.8944,8.778133333,5.310665767,3.585233217,4.447949492,10,3.134715756,3.076923077,6.195035914,4.135558249,6.840410269,10,10,10,10,10,4.660025835,6.412863732,4,4.387940385,10,6.576804992,3.60368212,2,8.721638694,3.998116493,7.067899431,8.901486006,5.715470457,7.430758483,6.75,90,6.190287237,124,4
2016,KGZ,Kyrgyz Republic,Caucasus & Central Asia,3.586663582,4.648817688,3.185601656,3.807027642,8.20584616,5,10,2.5,9.94517093,9.835512789,7.456136744,10,10,5,5,5,8.333333333,7.998438746,5,5,5,5,,,,7.733333333,6.527777778,7.130555556,,,,,,,,,,,,,10,8.355127889,3.333333333,3.25,,,,6.234615306,7,10,10,10,10,10,10,5,8,6.247012954,110,6.667647059,7.149458315,6,10,7,8.5,7.079276344,3.523620367,3.311098417,4.201662143,4,,4.518921969,9.868110421,4.098532597,5.561542512,0.743589744,4.259098098,8.6401669,8.881935059,9.9158,10,9.35947549,8.153333333,8.62,7.6264,8.133244444,4.959126313,7.504740101,6.231933207,10,4.454174439,1.538461538,8.739425664,4.910687214,7.318966216,8,9.369968693,8,8.456656231,5,4.413150548,5.326822598,10,7.755176154,1,5.582524883,3.856227398,2.666666667,9.657775303,3.034736355,8.600342423,7.477901545,5.882274949,6.640485354,6.93,77,6.588506477,99,3
2016,LAO,Laos,South Asia,,,,3.953482175,7.196007178,10,10,7.5,9.852034956,9.556104868,9.381627965,10,10,5,5,5,8.333333333,8.303656159,5,5,5,5,,,7.5,8.204444444,4.488888889,6.731111111,0,0,,,0,,,0,,,2.5,0.5,10,10,1.333333333,1.5,7.5,2.5,7.5,5.761904762,,10,10,10,10,10,10,10,10,5.863586171,127,6.523529412,9.8369215,6,9,9,9,7.840112728,4.719754855,4.621006052,4.829061827,7.6,,5.205943175,8.669629176,5.459108353,6.3931036,1,5.93720088,6.102189957,8.543205093,9.6982,5,7.335898763,8.946666667,8.3,7.348,8.198222222,5.480182172,1.605952604,3.543067388,10,5.074234008,1.666666667,10,5.580300225,6.830397459,,8.25376809,10,9.126884045,5.566666667,4.86383915,6.66372776,10,1.020704615,1,4.852489699,4.799806675,1.777777778,7.818126733,4.841185212,9.565229235,5.942223819,5.790724909,6.590032884,6.91,81,6.386793085,113,3
2016,LVA,Latvia,Eastern Europe,,,,6.681684163,8.65506611,10,10,10,10,10,10,10,10,10,10,10,10,9.551688703,10,10,10,10,,,10,9.111111111,6.527777778,8.546296296,10,10,,,10,,,10,,,10,10,10,10,7.666666667,8,10,10,10,9.380952381,10,10,10,10,10,10,10,10,10,8.851068084,22,5.094117647,7.019054772,8,9,4,6.5,6.653293105,4.374066592,2.662994862,5.061287085,8.333333333,8.333333333,5.526466726,9.030740107,5.433932145,7.0149827,1,6.196792987,7.845655558,9.474564075,9.97318,10,9.323349908,9,8.96,6.8384,8.266133333,6.691350937,9.415980373,8.053665655,10,6.575396061,6.923076923,7.743794892,7.080755959,8.350138737,8,9.285211406,8,8.428403802,5,4.164066315,8.426756858,10,7.755176154,10,7.557666555,3.182594378,9.111111111,9.805001036,3.986590982,7.786807332,8.11122849,6.997222222,7.661097526,7.64,23,8.245534042,23,1
2016,LBN,Lebanon,Middle East & North Africa,4.601613756,4.746243312,3.671314944,4.339724004,8.402759271,10,10,2.5,8.612652916,7.536071579,7.729744899,10,10,0,0,0,6.666666667,7.599723612,5,10,5,6.666666667,,,7.5,7.944444444,6.016666667,7.153703704,10,10,,,7.5,,,7.5,,,10,9,10,10,3.333333333,4.75,10,10,10,8.297619048,,5,5,5,0,10,5,0,3.333333333,6.429994179,104,7.547058824,8.126968409,10,10,8,9,8.668506808,3.421974182,2.920127114,5.302693843,3.333333333,6.666666667,3.159425561,7.418029625,4.09439683,4.5065701,0.743589744,3.954385717,9.985386151,8.955433987,9.8372,10,9.694505034,9.133333333,8.86,5.4856,7.826311111,5.172906717,3.119549013,4.146227865,10,5.040240089,1.538461538,9.29255387,5.290418499,6.815739369,,0,10,5,5.566666667,5.00045379,6.599463622,8,10,10,7.527764013,3.097643852,0.444444444,8.93988398,2.388126095,6.847671574,7.971111909,4.948146976,5.825303663,6.99,74,6.70999709,95,3
2016,LSO,Lesotho,Sub-Saharan Africa,,,,4.888498063,0,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,5.666666667,10,10,10,10,,,,9.666666667,8.794444444,9.230555556,,,,,,,,,,,,,10,10,5.666666667,4.5,,,,7.541666667,0,5,10,7.5,10,10,10,5,5.625,6.68844396,93,2.635294118,8.893185364,0,8,8,8,4.882119871,4.592649142,4.117254813,4.41749692,6,,3.927906162,6.524771766,7.540193398,8.963398138,0.891891892,5.449082642,9.304440055,8.373269763,8.6782,5,7.838977455,0,8.48,5.6224,4.7008,3.852493763,9.728403455,6.790448609,10,4.159916043,2.307692308,5.0887795,3.852129284,6.335844473,10,10,9,9.666666667,6.666666667,4.11386609,4.107394218,8,6.546424852,10,6.572391971,4.477826755,4.444444444,8.990636189,3.117181738,7.912098004,6.267294286,5.868246903,7.369101847,6.38,114,6.53422198,100,3
2016,LBR,Liberia,Sub-Saharan Africa,3.96112018,4.309723806,3.087193427,3.786012471,8.70861685,10,10,7.5,10,10,9.5,4.2,10,5,5,5,6.4,8.202872283,5,10,5,6.666666667,,,,9.437777778,8.977777778,9.207777778,,,,,,,,,,,,,10,10,4.333333333,4.5,,,,7.208333333,,10,5,7.5,0,0,0,5,4.166666667,6.403401744,105,8.811764706,8.644688792,4,9,7,8,7.364113374,3.846913577,3.946575324,4.613500437,5,3.333333333,2.873356168,4.632218476,4.275360902,5.161047777,1,4.186922888,9.67848064,9.537137254,8.23322,10,9.362209474,6.433333333,7.96,7.0216,7.138311111,4.553582668,0,2.276791334,10,5.779589812,8.461538462,1.770010261,5.337046178,6.188037156,,0,9,4.5,6.666666667,4.412638743,5.255111853,8,3.092849704,10,6.237877828,4.552878142,2.222222222,9.642980697,3.817766309,9.429933623,8.436298958,6.350346658,5.696074829,6.56,100,6.481700872,106,3
2016,LBY,Libya,Middle East & North Africa,,,,2.198017505,8.998449247,5,0,0,0,0,1,10,7.5,0,0,0,5.833333333,5.27726086,,,5,5,,,7.5,7.533333333,5.783333333,6.938888889,2.5,2.5,,,2.5,,,2.5,,,2.5,2.5,0,10,2.666666667,1.25,7.5,7.5,5,4.845238095,,0,5,2.5,0,0,0,0,0.833333333,3.880565623,159,0,,,10,9,9.5,4.75,3.39827703,2.332075241,3.278082175,5,6.666666667,3.623947547,,1.672883951,2.451828377,0.804878049,3.206338892,7.00115728,1.058435607,4.58,10,5.659898222,,,,,5.505607003,4.258602267,4.882104635,7.372262774,5.009763733,0.769230769,0.331876924,2.036957142,4.76377485,0,10,10,6.666666667,7.233333333,2.654693775,5.387761835,8,4.387940385,10,6.277288221,3.205259005,0,8.42507839,3.132049652,,0.03490877,2.959459164,5.301138017,4.74,161,4.310282812,158,4
2016,LTU,Lithuania,Eastern Europe,,,,6.79590086,7.901253425,10,10,10,10,10,10,10,10,10,10,10,10,9.300417808,10,10,10,10,,,10,9.028888889,6.388888889,8.472592593,10,10,,,10,,,10,,,10,10,10,10,8,8.5,10,10,10,9.5,10,10,10,10,10,10,10,10,10,8.821338926,24,5.567647059,6.365568148,10,10,4,7,7.233303802,5.357533297,3.685846528,5.5707105,8.333333333,6.666666667,6.242192341,9.670883679,6.20657444,6.761916478,1,6.499517474,7.960775313,9.581574194,9.819,10,9.340337377,9,8.96,6.8384,8.266133333,5.604292552,9.722487073,7.663389812,10,5.845059951,6.923076923,7.743794892,6.837310589,8.191708434,10,9.53718565,10,9.84572855,8.333333333,3.706353108,8.174511592,10,6.258626923,3,6.578804159,3.432486057,9.555555556,9.754331377,4.881258686,9.695923309,8.774820617,7.682395934,8.035642881,7.86,13,8.340669463,20,1
2016,LUX,Luxembourg,Western Europe,,,,7.897751196,9.712393676,10,10,,10,10,10,10,10,10,10,10,10,9.904131225,10,10,10,10,,,10,9.555555556,7.866666667,9.140740741,10,10,,,10,,,10,,,10,10,10,10,9,8.75,10,10,10,9.678571429,7,10,10,10,10,10,10,10,9.25,9.257401822,7,1.305882353,3.87154227,7,5,4,4.5,4.169356156,8.640106518,7.243423859,8.855674267,10,10,7.456058655,6.17918671,8.69280974,8.090271155,1,8.350836767,7.969855756,9.331964596,9.94018,10,9.310500088,9,8.96,6.8384,8.266133333,6.739070415,9.963313765,8.35119209,10,8.266446591,3.846153846,7.743794892,6.618798443,8.309030967,8,10,10,9.333333333,2.233333333,4.462350607,6.760544777,6,8.503450769,10,6.326613248,5.690419673,7.111111111,9.394856662,7.779623747,8.357440165,9.383487044,7.952823067,7.870923216,7.6,25,8.428700911,15,1
2016,MKD,Macedonia,Eastern Europe,4.684098868,5.632478964,4.666635558,4.994404463,9.364619409,10,10,5,10,10,9,10,7.5,5,5,5,7.5,8.621539803,10,0,10,6.666666667,,,10,8.66,6.344444444,8.334814815,7.5,7.5,,,5,,,10,,,10,8,10,10,3.666666667,3.75,10,10,7.5,7.845238095,7,10,10,10,10,10,10,10,9.25,7.413658024,67,6.058823529,4.554430961,6,10,7,8.5,6.278313623,3.456874322,3.741427866,5.11683583,5.8,,3.936617186,8.381146916,6.626016299,5.695883666,0.897435897,5.070281017,8.55025206,9.0232428,9.9522,5,8.131423715,9.54,8.64,6.5456,8.241866667,5.7847073,9.596451414,7.690579357,10,6.082060574,3.076923077,8.518174381,5.892386011,7.956208009,10,8.774,10,9.591333333,7.233333333,5.267974714,5.197515456,8,7.755176154,10,7.242333276,4.463678564,9.333333333,9.77483383,5.049293859,9.342829624,8.66609015,7.77167656,8.201781057,7.13,68,7.271829012,56,2
2016,MDG,Madagascar,Sub-Saharan Africa,3.333571985,3.930338767,3.57573418,3.613214977,6.925294149,10,10,7.5,9.959830567,9.268916318,9.345749377,10,10,5,5,5,8.333333333,8.201458953,10,10,10,10,,,5,9.288888889,8.333333333,7.540740741,7.5,2.5,,,5,,,5,,,7.5,5.5,10,10,3.666666667,4.25,10,10,10,8.273809524,,10,5,7.5,10,10,10,5,7.5,6.835123509,88,8.4,9.907356948,4,10,7,8.5,7.701839237,2.279502948,2.76892821,3.568184773,1.666666667,4.166666667,2.958421922,5.118803991,3.08586955,3.799470663,0.707317073,2.789804983,8.286046596,9.626866531,8.6692,5,7.895528282,5.653333333,7.66,7.2388,6.850711111,4.116257032,5.072207848,4.59423244,10,5.351403554,0.769230769,10,5.373544774,6.704622081,10,7.171546732,5,7.390515577,0,4.566203753,6.325976053,8,7.12202071,1,4.502366753,3.566646973,2.444444444,9.367807871,2.53197217,7.803277364,7.948693256,5.61047368,5.834452003,6.19,126,6.512561755,103,3
2016,MWI,Malawi,Sub-Saharan Africa,5.059201992,5.412024587,4.296703815,4.922643465,9.306716248,10,10,7.5,10,10,9.5,10,7.5,5,5,5,7.5,8.768905416,10,10,5,8.333333333,,,,9.426666667,7.638888889,8.532777778,,,,,,,,,,,,,10,10,5,6.25,,,,7.8125,10,10,10,10,0,0,0,10,7.5,7.445213609,65,6.864705882,9.367904687,2,8,4,6,6.058152642,5.151239237,3.667396108,4.826704263,5.833333333,4.166666667,2.332018505,8.170014633,4.663662115,4.42000707,0.945945946,4.673626155,7.616662024,8.620483541,5.6586,5,6.723936391,8.853333333,7.52,5.8336,7.402311111,5.752593677,5.023100708,5.387847192,6.639712489,6.014680465,1.538461538,7.080041044,4.877727683,6.076899619,8,0,6,4.666666667,4.433333333,4.346694548,6.701822282,10,5.683031065,10,6.860813538,4.274189075,2.666666667,8.346889148,2.808190981,8.402969948,8.010344552,5.751541728,5.759673978,5.86,139,6.652606805,97,3
2016,MYS,Malaysia,South Asia,5.231990214,5.579142801,5.453439135,5.42152405,9.155746692,10,10,10,9.93587126,9.942284134,9.975631079,10,10,0,0,0,6.666666667,8.599348146,5,5,5,5,,,2.5,6.884444444,2.405555556,3.93,7.5,2.5,,,2.5,,,2.5,,,5,4,10,10,1.333333333,3.75,7.5,7.5,7.5,6.797619048,7,5,5,5,0,0,0,5,4.25,5.902979954,126,6.279411765,8.171940514,4,9,9,9,6.86283807,6.091441313,6.472616593,7.26519823,8.333333333,6.666666667,4.995259717,8.603820582,7.435615063,6.34804964,0.666666667,5.760370476,4.072238141,9.522497463,9.57448,0,5.792303901,9.84,8.84,3.388,7.356,6.322511037,7.627227485,6.974869261,10,6.683489482,0.769230769,10,5.817573417,7.537110669,10,8.92173606,10,9.640578687,10,6.445569197,7.378760973,10,4.24404142,10,8.011395265,6.387271882,10,9.350970045,6.022514582,9.644990124,7.892646624,8.216398876,8.622790943,6.92,79,6.411489977,110,3
2016,MLI,Mali,Sub-Saharan Africa,,,,3.930245651,5.638729609,5,8.22171215,2.5,6.739805608,7.554854206,6.003274393,1.1,7.5,5,5,5,4.533333333,5.391779112,10,10,5,8.333333333,,,7.5,9,9.305555556,8.601851852,7.5,7.5,,,7.5,,,7.5,,,7.5,7.5,10,10,7.333333333,5.25,7.5,7.5,7.5,7.869047619,,0,0,0,10,10,10,5,5,6.060929471,119,6.926470588,9.847864404,0,5,1,3,4.943583748,3.901501497,4.001641671,4.37067151,4.166666667,5,2.632466106,5.803227379,3.841991027,3.81780823,0.658536585,3.458599238,9.936640296,9.240315303,9.63992,0,7.2042189,8.22,7.56,7.0232,7.601066667,4.369117418,5.309482379,4.839299899,10,4.409562548,0.769230769,10,5.059597773,6.874991085,8,8.113601291,10,8.704533764,4.433333333,5.038587252,5.226418972,8,7.5681075,0,5.044407843,4.099150102,3.111111111,9.096039089,2.904451371,8.885852811,6.973481854,5.845014389,6.531318665,5.8,143,5.930464736,134,4
2016,MLT,Malta,Western Europe,,,,6.880670013,9.625832523,10,10,,10,10,10,,10,10,10,10,10,9.875277508,10,10,10,10,,,10,9.148888889,6.2,8.44962963,10,10,,,10,,,10,,,10,10,10,10,8.333333333,7.75,10,10,10,9.44047619,10,10,10,10,10,10,10,,10,8.977997462,20,4.126470588,6.54294124,6,7,7,7,5.917352957,5.64056476,4.51360325,6.878979207,10,8.333333333,5.35237337,5.311780858,6.269021035,7.54658858,1,6.64958271,8.156197897,9.884055437,9.8846,10,9.481213334,9,8.96,6.8384,8.266133333,6.96999391,9.364501239,8.167247574,10,7.088244359,6.923076923,7.743794892,7.251705391,8.421271575,10,9.477976003,10,9.825992001,7.233333333,4.978255432,7.916793823,8,10,10,8.021397098,4.440620343,4.888888889,9.407446542,4.55155166,8.191765083,8.441903621,6.653696023,8.167028374,7.73,17,8.353998731,19,1
2016,MRT,Mauritania,Sub-Saharan Africa,,,,3.93386056,6.023325695,5,10,5,10,10,8,2.8,7.5,0,0,0,3.433333333,5.818886343,5,10,10,8.333333333,,,5,9.066666667,2.916666667,5.661111111,7.5,7.5,,,7.5,,,0,,,5,5.5,10,7.674969042,4.333333333,5,5,5,5,6.001186054,,0,0,0,0,0,0,0,0,4.987749776,151,3.988235294,,6,6,6,6,5.329411765,3.087762595,1.958992482,2.607349555,4.6,,6.266496842,7.561865671,5.254525343,5.67541043,0.609756098,3.72380883,9.283909104,8.412120149,9.7028,5,8.099707313,,7.6,7.168,7.384,1.946386497,5.558597448,3.752491972,10,3.534933925,3.333333333,0.995630772,2.621299343,5.939447829,8,8.518676424,9,8.506225475,4.433333333,3.844412168,6.182857355,8,7.942244808,5,5.900474611,3.409746885,2.444444444,9.60516462,2.738623182,9.215574159,6.973481854,5.731172524,6.712624203,5.96,136,5.473874888,147,4
2016,MUS,Mauritius,Sub-Saharan Africa,,,,6.446820269,9.271222015,10,10,10,10,10,10,10,10,5,5,5,8.333333333,9.201518449,5,5,10,6.666666667,,,7.5,9.184444444,7.405555556,8.03,10,7.5,,,10,,,7.5,,,10,9,10,10,8,7.5,10,10,10,9.357142857,,10,10,10,0,0,0,5,5,7.717465632,52,6.679411765,8.361441248,6,10,8,9,7.510213253,6.584231058,5.684401592,6.483832995,8.8,,5.034199013,9.48148622,5.97076257,6.778548558,0.974358974,6.764334254,8.9328615,9.622268102,9.7954,10,9.587632401,9.786666667,9.8,8.644,9.410222222,6.264603138,8.231368253,7.247985696,10,6.513572534,4.615384615,10,7.042985717,8.425298409,10,7.900969488,10,9.300323163,6.666666667,5.5565389,5.909337203,10,0,10,6.355423795,4.378601313,8.888888889,9.813404609,4.824623465,9.320155222,8.296182377,7.586975979,7.747574312,8.01,8,7.863732816,37,1
2016,MEX,Mexico,Latin America & the Caribbean,4.6907898,4.041975318,3.035140741,3.922635286,2.294415961,0,10,7.5,9.989545798,10,7.49790916,10,10,5,5,5,8.333333333,6.041886151,10,10,10,10,,,7.5,7.384444444,7.822222222,7.568888889,10,10,,,7.5,,,7.5,,,7.5,8.5,2.943413713,10,3.666666667,2.25,10,10,10,6.980011483,10,10,10,10,10,10,10,10,10,6.796020397,89,7.308823529,6.354223433,10,8,8,8,7.915761741,3.172389667,2.98452576,4.957496723,5,2.5,5.889592943,7.425926656,2.407978375,2.806613048,1,4.127169241,8.493417905,9.497160573,9.4358,5,8.106594619,9.773333333,8.6,5.52,7.964444444,5.810953777,5.76,5.785476888,10,7.025597095,1.538461538,7.301292327,5.28845032,7.259592913,10,8.024619635,10,9.341539878,6.666666667,4.046758017,6.948546568,8,4.819637278,3,5.580268088,2.718522947,6.666666667,9.552485215,2.642488758,9.559456079,7.304156984,6.407296108,7.109701358,6.9,82,6.848010198,75,2
2016,MDA,Moldova,Eastern Europe,5.143327547,4.658885429,3.552055717,4.451422898,8.722339573,10,10,5,10,10,9,10,10,5,5,5,8.333333333,8.685224302,5,10,10,8.333333333,,,5,7.677777778,5.461111111,6.046296296,7.5,7.5,,,5,,,5,,,5,6,10,10,4.333333333,4.75,7.5,7.5,7.5,7.369047619,10,10,10,10,10,10,10,10,10,7.059029525,76,6.473529412,6.524017532,6,10,4,7,6.499386736,1.832148632,2.353257338,3.839514255,6.666666667,6.666666667,4.318054344,9.534471833,3.997172912,6.236871878,0.717948718,4.337326557,9.042936582,9.166548698,8.724,5,7.98337132,9.373333333,8.92,7.7752,8.689511111,5.400554338,8.794682484,7.097618411,10,4.848850767,0.769230769,6.526912838,4.048331458,7.458865245,10,8.553962337,10,9.517987446,5.566666667,4.029035568,5.923919678,6,6.788175112,3,5.217966171,3.066776593,6,9.781092332,2.648455183,6.414429057,7.971111909,5.980310846,6.905421487,6.64,95,6.849514762,75,2
2016,MNG,Mongolia,East Asia,5.430153648,5.33911766,4.985355877,5.251542395,7.737631393,5,10,10,10,10,9,10,10,10,10,10,10,8.912543798,10,10,10,10,,,10,9.037777778,6.716666667,8.584814815,10,10,,,10,,,2.5,,,10,8.5,10,10,5.666666667,7,10,10,5,8.238095238,7,10,10,10,10,10,10,10,9.25,7.998312553,43,5.370588235,7.628006602,10,10,8,9,7.999648709,3.283281723,3.766873478,4.416393438,8.333333333,6.666666667,5.786717868,9.111264408,5.314076742,6.740120252,0.871794872,5.554938942,9.392270065,8.269678896,9.8892,10,9.38778724,8.68,8.96,9.064,8.901333333,5.002144972,2.588757396,3.795451184,10,4.57480371,6.153846154,2.54438975,4.424346538,6.780282764,,6.877240715,10,8.438620358,8.9,4.572728078,8.178959688,6,9.251725385,3,6.650568859,3.68667682,6.666666667,9.665128429,2.912970761,8.68480878,8.497950253,6.685700285,7.2582965,7.4,48,7.699156277,45,2
2016,MNE,Montenegro,Eastern Europe,,,,5.103067796,8.217753026,10,10,7.5,10,10,9.5,,,,,,,8.858876513,10,10,,10,,,,8.975555556,8.8,8.887777778,,,,,,,,,,,,,10,0,5.666666667,5.25,,,,5.229166667,7,10,10,10,10,10,10,,9,7.630104133,56,5.779411765,,8,10,4,7,6.926470588,4.318779707,4.038123886,5.005172888,6.7,,4.795719043,7.644076654,4.882881642,5.886982282,0.820512821,4.923546896,8.815265171,9.31022592,9.9458,5,8.267822773,7.8,9.22,7.738,8.252666667,5.833835602,9.227220956,7.530528279,10,5.587015947,6.923076923,8.075671816,6.861921562,8.161279127,10,0,10,6.666666667,5.566666667,4.497410853,6.753880978,10,7.755176154,10,7.428855775,4.37556386,6.888888889,9.664077982,4.332862854,8.420550941,6.63720206,6.719857764,6.938460069,7.04,72,7.335052066,52,2
2016,MAR,Morocco,Middle East & North Africa,3.426607885,5.434930662,3.735973971,4.19917084,9.504644988,10,10,5,10,10,9,10,10,0,0,0,6.666666667,8.390437218,10,5,10,8.333333333,,,2.5,8.104444444,2.683333333,4.429259259,7.5,2.5,,,2.5,,,5,,,7.5,5,10,10,2.333333333,3.75,10,7.5,7.5,7.297619048,,5,5,5,0,0,0,5,3.333333333,5.986756512,124,4.429411765,7.294093257,8,5,3,4,5.930876255,4.587027232,4.249394734,6.16175731,6.666666667,6.666666667,5.010884975,7.480464857,7.606956958,6.934609413,0.756097561,5.401407689,9.667345476,9.526399057,9.67294,0,7.216671133,9.273333333,7.7,3.376,6.783111111,4.884739717,7.062137173,5.973438445,10,6.724741857,0.769230769,7.411917968,4.968630198,6.931294938,5,8.426871713,10,7.808957238,0,3.836730718,7.281049887,8,5.285869923,1,4.233941755,4.664134185,5.777777778,9.627815487,4.257226626,9.469891117,8.262554397,7.009899932,6.350932975,6.37,115,6.178378256,127,4
2016,MOZ,Mozambique,Sub-Saharan Africa,,,,3.551132365,8.63827767,10,9.699381749,5,9.283141093,9.424200426,8.681344653,10,10,5,5,5,8.333333333,8.550985219,10,10,5,8.333333333,,,5,9.288888889,9.4,7.896296296,5,2.5,,,0,,,2.5,,,2.5,2.5,10,10,6,4.75,7.5,7.5,7.5,7.607142857,10,10,10,10,10,10,10,10,10,6.659206645,95,3.438235294,9.022195761,6,7,5,6,6.115107764,3.14625144,2.748396397,4.492997725,6.666666667,5,0,7.56760319,3.040829102,3.991111517,0.948717949,3.96822373,7.374260863,8.476634915,8.0068,0,5.964423944,8.8,7.98,7.0508,7.9436,4.487389327,6.460376172,5.473882749,10,5.568443139,0,0.885005131,2.151149423,6.392158043,10,0,9,6.333333333,3.333333333,3.959635893,5.502565702,6,0,0,3.132589155,3.603363435,2.444444444,9.201555064,2.716884057,8.983556653,7.758134706,5.784656393,5.083526294,5.5,149,6.079603322,130,4
2016,MMR,Myanmar,South Asia,2.39994477,3.657112396,2.872087442,2.976381536,9.093876059,5,9.268856885,5,9.539884074,9.780657066,7.717879605,10,10,0,5,2.5,7.5,8.103918555,0,0,5,1.666666667,,,7.5,6.866666667,4.672222222,6.346296296,7.5,7.5,,,5,,,7.5,,,7.5,7,8.109112634,9.621822527,2.333333333,2.75,10,10,10,7.544895499,0,0,5,2.5,0,10,5,10,4.375,5.463360869,139,2.891176471,,7,9,9,9,6.297058824,2.696954403,2.733533833,3.409609506,3.333333333,5,1.870795505,7.04584874,3.095484076,3.939206292,0.926829268,3.545876002,7.848682952,9.466555077,8.60706,0,6.480574507,0,8.88,7.312,5.397333333,4.977518409,0.887573964,2.932546187,10,3.85186179,0.769230769,0,1.540364186,4.967560927,0,7.674,10,5.891333333,8.9,5.218518499,7.417320716,8,4.013803077,0,5.591607049,3.235433132,4.888888889,9.130539477,2.179041074,9.363306289,6.838969936,5.939363133,5.807434505,5.42,151,5.441680434,149,4
